Fundamentals_Sector_2025_4,Fundamentals_Industry_2025_4,Ticker,Company Name,Fundamentals_Officer_Ms_Count_2025_4,Fundamentals_Officer_Mr_Count_2025_4,Fundamentals_Officer_None_Count_2025_4,Fundamentals_Officer_%female_2025_4,Fundamentals_CEO_age_2025_4,Fundamentals_unclear_gender_2025_4,Fundamentals_Country_2025_4,Fundamentals_Market Cap_2025_4
Real Estate,REIT - Industrial,EXR,Extra Space Storage Inc.,2,8,0,0.2,63.0,[],United States,30940184576.0
Real Estate,REIT - Industrial,FR,"First Industrial Realty Trust, Inc.",2,8,0,0.2,62.0,[],United States,6264248832.0
Real Estate,REIT - Industrial,IIPR,"Innovative Industrial Properties, Inc.",3,5,0,0.375,67.0,[],United States,1425939584.0
Real Estate,REIT - Industrial,LINE,"Lineage, Inc.",2,8,0,0.2,51.0,[],United States,13658789888.0
Real Estate,REIT - Industrial,LXP,LXP Industrial Trust,3,7,0,0.3,59.0,[],United States,2231568640.0
Real Estate,REIT - Mortgage,ABR,"Arbor Realty Trust, Inc.",1,8,0,0.1111111111111111,63.0,[],United States,2022018304.0
Real Estate,REIT - Mortgage,ACRE,Ares Commercial Real Estate Corporation,0,10,0,0.0,44.0,[],United States,189256656.0
Real Estate,REIT - Mortgage,AFCG,Advanced Flower Capital Inc.,3,6,0,0.3333333333333333,38.0,[],United States,113318936.0
Real Estate,REIT - Mortgage,AGNC,AGNC Investment Corp.,3,7,0,0.3,58.0,[],United States,7666206720.0
Real Estate,REIT - Mortgage,AOMR,"Angel Oak Mortgage REIT, Inc.",1,4,0,1.0,50.0,[],United States,186826592.0
Real Estate,REIT - Mortgage,ARI,"Apollo Commercial Real Estate Finance, Inc.",1,2,0,0.3333333333333333,58.0,[],United States,1134576128.0
Real Estate,REIT - Mortgage,ARR,"ARMOUR Residential REIT, Inc.",0,5,0,0.0,66.0,[],United States,1105557632.0
Real Estate,REIT - Mortgage,BRSP,"BrightSpire Capital, Inc.",1,8,0,0.1111111111111111,63.0,[],United States,575548544.0
Real Estate,REIT - Mortgage,BXMT,"Blackstone Mortgage Trust, Inc.",1,9,0,0.1,39.0,[],United States,3071550464.0
Real Estate,REIT - Mortgage,CHMI,Cherry Hill Mortgage Investment Corporation,0,5,0,0.0,60.0,[],United States,85208384.0
Real Estate,REIT - Mortgage,CIM,Chimera Investment Corporation,1,4,0,0.2,63.0,[],United States,898240896.0
Real Estate,REIT - Mortgage,CMTG,"Claros Mortgage Trust, Inc.",2,4,0,0.3333333333333333,56.0,[],United States,310082688.0
Real Estate,REIT - Mortgage,DX,"Dynex Capital, Inc.",3,7,0,0.3,55.0,[],United States,1102552960.0
Real Estate,REIT - Mortgage,EFC,Ellington Financial Inc.,0,8,0,0.0,62.0,[],United States,1084968192.0
Real Estate,REIT - Mortgage,FBRT,"Franklin BSP Realty Trust, Inc.",2,8,0,0.2,63.0,[],United States,936738880.0
Real Estate,REIT - Mortgage,GPMT,Granite Point Mortgage Trust Inc.,0,8,0,0.0,68.0,[],United States,82015440.0
Real Estate,REIT - Mortgage,KREF,KKR Real Estate Finance Trust Inc.,2,8,0,0.2,50.0,[],United States,608802496.0
Real Estate,REIT - Mortgage,LADR,Ladder Capital Corp,3,7,0,0.3,64.0,[],United States,1272331136.0
Real Estate,REIT - Mortgage,LFT,"Lument Finance Trust, Inc.",1,6,0,0.1428571428571428,47.0,[],United States,135219280.0
Real Estate,REIT - Mortgage,LOAN,"Manhattan Bridge Capital, Inc.",2,1,0,0.6666666666666666,58.0,[],United States,60168704.0
Real Estate,REIT - Office,ARE,"Alexandria Real Estate Equities, Inc.",1,9,0,0.1,57.0,[],United States,13180896256.0
Real Estate,REIT - Office,BDN,Brandywine Realty Trust,2,8,0,0.2,67.0,[],United States,651664384.0
Real Estate,REIT - Office,BXP,"BXP, Inc.",2,8,0,0.2,62.0,[],United States,11075465216.0
Real Estate,REIT - Office,CDP,COPT Defense Properties,1,9,0,0.1,64.0,[],United States,3000820480.0
Real Estate,REIT - Office,CIO,"City Office REIT, Inc.",1,4,0,0.2,48.0,[],Canada,195737264.0
Real Estate,REIT - Office,CUZ,Cousins Properties Incorporated,4,6,0,0.4,47.0,[],United States,4451957248.0
Real Estate,REIT - Office,DEA,"Easterly Government Properties, Inc.",2,8,0,0.2,57.0,[],United States,879693824.0
Real Estate,REIT - Office,DEI,"Douglas Emmett, Inc.",1,7,0,0.125,63.0,[],United States,2721087744.0
Real Estate,REIT - Office,EQC,Equity Commonwealth,0,5,0,0.0,59.0,[],United States,172767024.0
Real Estate,REIT - Office,ESBA,"Empire State Realty OP, L.P.",4,6,0,0.4,62.0,[],United States,1864899712.0
Real Estate,REIT - Office,FSP,Franklin Street Properties Corp.,2,8,0,0.2,75.0,[],United States,155868336.0
Real Estate,REIT - Office,HIW,"Highwoods Properties, Inc.",0,10,0,0.0,58.0,[],United States,2981789952.0
Real Estate,REIT - Office,HPP,"Hudson Pacific Properties, Inc.",3,7,0,0.3,62.0,[],United States,324144288.0
Real Estate,REIT - Office,JBGS,JBG SMITH Properties,1,9,0,0.1,51.0,[],United States,1254421504.0
Real Estate,REIT - Office,KRC,Kilroy Realty Corporation,5,5,0,0.5,45.0,[],United States,3743546880.0
Real Estate,REIT - Residential,AIV,Apartment Investment and Management Company,3,7,0,0.3,44.0,[],United States,1099542144.0
Real Estate,REIT - Residential,AMH,American Homes 4 Rent,1,9,0,0.1,50.0,[],United States,15436684288.0
Real Estate,REIT - Residential,AVB,"AvalonBay Communities, Inc.",2,8,0,0.2,49.0,[],United States,28847517696.0
Real Estate,REIT - Residential,BHM,"Bluerock Homes Trust, Inc.",0,8,0,0.0,61.0,[],United States,38450176.0
Real Estate,REIT - Residential,BRT,BRT Apartments Corp.,0,7,0,0.0,58.0,[],United States,294356832.0
Real Estate,REIT - Residential,CLPR,Clipper Realty Inc.,0,4,0,0.0,74.0,[],United States,154143968.0
Real Estate,REIT - Residential,CPT,Camden Property Trust,5,5,0,0.5,69.0,[],United States,12151760896.0
Real Estate,REIT - Residential,CSR,Centerspace,6,4,0,0.6,47.0,[],United States,1038226432.0
Real Estate,REIT - Residential,ELME,Elme Communities,6,4,0,0.6,62.0,[],United States,1344647424.0
Real Estate,REIT - Residential,ELS,"Equity LifeStyle Properties, Inc.",3,5,0,0.375,55.0,[],United States,13012050944.0
Real Estate,REIT - Residential,EQR,Equity Residential,1,9,0,0.1,57.0,[],United States,27306909696.0
Real Estate,REIT - Residential,ESS,"Essex Property Trust, Inc.",4,3,0,0.5714285714285714,53.0,[],United States,18921885696.0
Real Estate,REIT - Residential,INVH,Invitation Homes Inc.,3,7,0,0.3,43.0,[],United States,20439648256.0
Real Estate,REIT - Residential,IRT,"Independence Realty Trust, Inc.",2,8,0,0.2,62.0,[],United States,4494638592.0
Real Estate,REIT - Retail,ADC,Agree Realty Corporation,2,8,0,0.2,45.0,[],United States,8550302720.0
Real Estate,REIT - Retail,AKR,Acadia Realty Trust,2,8,0,0.2,63.0,[],United States,2557678848.0
Real Estate,REIT - Retail,ALEX,"Alexander & Baldwin, Inc.",1,9,0,0.1,50.0,[],United States,1217552512.0
Real Estate,REIT - Retail,ALX,"Alexander's, Inc.",0,3,0,0.0,82.0,[],United States,1026565312.0
Real Estate,REIT - Retail,BFS,"Saul Centers, Inc.",3,7,0,0.3,91.0,[],United States,1130045440.0
Real Estate,REIT - Retail,BRX,Brixmor Property Group Inc.,4,6,0,0.4,57.0,[],United States,7751993344.0
Real Estate,REIT - Retail,CBL,"CBL & Associates Properties, Inc.",4,6,0,0.4,63.0,[],United States,727921728.0
Real Estate,REIT - Retail,CURB,Curbline Properties Corp.,1,3,0,0.25,54.0,[],United States,2432021504.0
Real Estate,REIT - Retail,EPRT,"Essential Properties Realty Trust, Inc.",1,6,0,0.1428571428571428,57.0,[],United States,6032337920.0
Real Estate,REIT - Retail,FCPT,"Four Corners Property Trust, Inc.",2,6,0,0.25,47.0,[],United States,2831905024.0
Real Estate,REIT - Retail,FRT,Federal Realty Investment Trust,4,6,0,0.4,63.0,[],United States,7984093696.0
Real Estate,REIT - Retail,GTY,Getty Realty Corp.,1,6,0,0.0,45.0,[],United States,1578744704.0
Real Estate,REIT - Retail,IVT,InvenTrust Properties Corp.,2,7,0,0.2222222222222222,42.0,[],United States,2105758336.0
Real Estate,REIT - Retail,KIM,Kimco Realty Corporation,0,10,0,0.0,43.0,[],United States,13783636992.0
Real Estate,REIT - Retail,KRG,Kite Realty Group Trust,1,9,0,0.1,58.0,[],United States,4757217792.0
Real Estate,REIT - Specialty,AMT,American Tower Corporation,3,7,0,0.3,53.0,[],United States,104362229760.0
Real Estate,REIT - Specialty,CCI,Crown Castle Inc.,0,4,0,0.0,50.0,[],United States,45163212800.0
Real Estate,REIT - Specialty,CRNG,"CorEnergy Infrastructure Trust, Inc.",3,5,0,0.375,53.0,[],United States,167440352.0
Real Estate,REIT - Specialty,DLR,"Digital Realty Trust, Inc.",4,6,0,0.4,44.0,[],United States,51206295552.0
Real Estate,REIT - Specialty,EPR,EPR Properties,4,6,0,0.4,60.0,[],United States,3755309312.0
Real Estate,REIT - Specialty,EQIX,"Equinix, Inc.",3,7,0,0.3,60.0,[],United States,76412723200.0
Real Estate,REIT - Specialty,FPI,Farmland Partners Inc.,2,3,0,0.4,55.0,[],United States,466745696.0
Real Estate,REIT - Specialty,GLPI,"Gaming and Leisure Properties, Inc.",1,4,0,0.2,78.0,[],United States,13462693888.0
Real Estate,REIT - Specialty,IRM,Iron Mountain Incorporated,1,9,0,0.1,64.0,[],United States,23992764416.0
Real Estate,REIT - Specialty,LAMR,Lamar Advertising Company,1,9,0,0.1,62.0,[],United States,10964344832.0
Real Estate,REIT - Specialty,LAND,Gladstone Land Corporation,2,6,0,0.25,82.0,[],United States,353524544.0
Real Estate,Real Estate - Development,AEI,Alset Inc.,0,7,0,0.0,45.0,[],United States,9357787.0
Real Estate,Real Estate - Development,AXR,AMREP Corporation,1,1,0,0.5,48.0,[],United States,123171152.0
Real Estate,Real Estate - Development,CCS,"Century Communities, Inc.",0,4,0,0.0,66.0,[],United States,1768290816.0
Real Estate,Real Estate - Development,FOR,Forestar Group Inc.,2,5,0,0.2857142857142857,60.0,[],United States,938969728.0
Real Estate,Real Estate - Development,FPH,"Five Point Holdings, LLC",0,7,0,0.0,70.0,[],United States,701902912.0
Real Estate,Real Estate - Development,JFB,JFB Construction Holdings,0,2,0,0.0,45.0,[],United States,37873200.0
Real Estate,Real Estate - Development,LRE,"Lead Real Estate Co., Ltd",0,5,0,0.0,55.0,[],Japan,16314348.0
Real Estate,Real Estate - Development,LSEA,Landsea Homes Corporation,3,7,0,0.3,42.0,[],United States,210715744.0
Real Estate,Real Estate - Diversified,CHCI,"Comstock Holding Companies, Inc.",1,9,0,0.1,65.0,[],United States,106792168.0
Real Estate,Real Estate - Diversified,HHH,Howard Hughes Holdings Inc.,3,7,0,0.3,50.0,[],United States,3267309056.0
Real Estate,Real Estate - Diversified,JOE,The St. Joe Company,3,5,0,0.375,59.0,[],United States,2402351104.0
Real Estate,Real Estate Services,AIRE,reAlpha Tech Corp.,0,6,0,0.0,55.0,[],United States,29014514.0
Real Estate,Real Estate Services,ALBT,Avalon GloboCare Corp.,1,1,0,0.5,56.0,[],United States,5780845.0
Real Estate,Real Estate Services,ARL,"American Realty Investors, Inc.",1,2,0,0.3333333333333333,56.0,[],United States,186071040.0
Real Estate,Real Estate Services,ASPS,Altisource Portfolio Solutions S.A.,1,7,0,0.125,54.0,[],Luxembourg,71738496.0
Real Estate,Real Estate Services,BEKE,KE Holdings Inc.,2,4,0,0.3333333333333333,44.0,[],China,24122368000.0
Real Estate,Real Estate Services,CBRE,"CBRE Group, Inc.",3,7,0,0.3,44.0,[],United States,34714443776.0
Real Estate,Real Estate Services,CIGI,Colliers International Group Inc.,2,8,0,0.2,67.0,[],Canada,5705137152.0
Real Estate,Real Estate Services,COMP,"Compass, Inc.",1,8,0,0.1111111111111111,44.0,[],United States,3659110912.0
Real Estate,Real Estate Services,CSGP,"CoStar Group, Inc.",2,8,0,0.2,60.0,[],United States,33213837312.0
Real Estate,Real Estate Services,CWK,Cushman & Wakefield plc,7,3,0,0.7,58.0,[],United States,1866437504.0
Real Estate,Real Estate Services,DOUG,Douglas Elliman Inc.,1,6,0,0.1428571428571428,61.0,[],United States,138874656.0
Real Estate,Real Estate Services,DUO,Fangdd Network Group Ltd.,2,3,0,0.4,42.0,[],China,9074303.0
Real Estate,Real Estate Services,EXPI,"eXp World Holdings, Inc.",1,9,0,0.1,57.0,[],United States,1309566080.0
Real Estate,Real Estate Services,FRPH,"FRP Holdings, Inc.",0,6,0,0.0,38.0,[],United States,506489152.0
Real Estate,Real Estate Services,FSV,FirstService Corporation,2,7,0,0.2222222222222222,63.0,[],Canada,7807647744.0
Real Estate,Real Estate Services,FTHM,Fathom Holdings Inc.,2,3,0,0.4,59.0,[],United States,20847146.0
Real Estate,Real Estate Services,GBR,"New Concept Energy, Inc.",0,1,0,0.0,75.0,[],United States,3797628.0
Real Estate,Real Estate Services,GYRO,"Gyrodyne, LLC",0,3,0,0.0,59.0,[],United States,17429532.0
Real Estate,Real Estate Services,IRS,IRSA Inversiones y Representaciones Sociedad Anónima,0,7,0,0.0,64.0,[],Argentina,1030071936.0
Real Estate,Real Estate Services,JLL,Jones Lang LaSalle Incorporated,3,7,0,0.3,49.0,[],United States,9701306368.0
Real Estate,Real Estate Services,KW,"Kennedy-Wilson Holdings, Inc.",2,8,0,0.2,77.0,[],United States,894981888.0
Real Estate,Real Estate Services,LRHC,La Rosa Holdings Corp.,1,2,0,0.3333333333333333,46.0,[],United States,3846426.0
Technology,Communication Equipment,AAOI,"Applied Optoelectronics, Inc.",2,6,0,0.0,61.0,[],United States,497472992.0
Technology,Communication Equipment,ADTN,"ADTRAN Holdings, Inc.",1,8,0,0.5,59.0,[],United States,572519936.0
Technology,Communication Equipment,AIRG,"Airgain, Inc.",2,5,0,0.2857142857142857,50.0,[],United States,40687328.0
Technology,Communication Equipment,AMPG,"AmpliTech Group, Inc.",1,3,0,0.25,63.0,[],United States,28898730.0
Technology,Communication Equipment,ASNS,"Actelis Networks, Inc.",1,6,0,0.1428571428571428,54.0,[],United States,5372668.0
Technology,Communication Equipment,ASTS,"AST SpaceMobile, Inc.",2,8,0,1.0,53.0,[],United States,6790336000.0
Technology,Communication Equipment,AUDC,AudioCodes Ltd.,2,6,0,0.25,71.0,[],Israel,265773664.0
Technology,Communication Equipment,AVNW,"Aviat Networks, Inc.",2,5,0,0.2857142857142857,58.0,[],United States,214930384.0
Technology,Communication Equipment,BDC,Belden Inc.,1,7,0,0.125,49.0,[],United States,3685501696.0
Technology,Communication Equipment,BKTI,BK Technologies Corporation,1,6,0,0.1428571428571428,59.0,[],United States,154196256.0
Technology,Communication Equipment,BOSC,B.O.S. Better Online Solutions Ltd.,2,6,0,0.25,55.0,[],Israel,21443286.0
Technology,Communication Equipment,BOXL,Boxlight Corporation,0,6,0,0.0,63.0,[],United States,3131028.0
Technology,Communication Equipment,CIEN,Ciena Corporation,2,8,0,0.2,64.0,[],United States,8300615680.0
Technology,Communication Equipment,CLFD,"Clearfield, Inc.",1,7,0,0.125,62.0,[],United States,368902816.0
Technology,Communication Equipment,CMBM,Cambium Networks Corporation,2,8,0,0.2,55.0,[],United States,10690279.0
Technology,Communication Equipment,CMTL,Comtech Telecommunications Corp.,2,8,0,0.2,62.0,[],United States,38444044.0
Technology,Communication Equipment,COMM,"CommScope Holding Company, Inc.",2,8,0,0.2,58.0,[],United States,672421888.0
Technology,Communication Equipment,CRNT,Ceragon Networks Ltd.,3,7,0,0.3,60.0,[],Israel,177859392.0
Technology,Communication Equipment,CSCO,"Cisco Systems, Inc.",3,7,0,0.3,58.0,[],United States,218109755392.0
Technology,Communication Equipment,DGII,Digi International Inc.,0,10,0,0.0,56.0,[],United States,960486208.0
Technology,Communication Equipment,EXTR,"Extreme Networks, Inc.",5,5,0,0.5,59.0,[],United States,1481545728.0
Technology,Communication Equipment,FEIM,"Frequency Electronics, Inc.",0,4,0,0.0,69.0,[],United States,164694208.0
Technology,Communication Equipment,HLIT,Harmonic Inc.,1,9,0,0.1,56.0,[],United States,1001973760.0
Technology,Communication Equipment,HPE,Hewlett Packard Enterprise Company,5,5,0,0.5,57.0,[],United States,19349032960.0
Technology,Communication Equipment,JNPR,"Juniper Networks, Inc.",1,9,0,0.1,53.0,[],United States,11298562048.0
Technology,Communication Equipment,KVHI,"KVH Industries, Inc.",2,3,0,0.4,58.0,[],United States,97535336.0
Technology,Communication Equipment,LITE,Lumentum Holdings Inc.,1,9,0,0.0,57.0,[],United States,3442008064.0
Technology,Communication Equipment,LTRX,"Lantronix, Inc.",1,8,0,0.1111111111111111,59.0,[],United States,77385448.0
Technology,Computer Hardware,AGMH,AGM Group Holdings Inc.,1,4,0,0.2,36.0,[],Hong Kong,1150247.0
Technology,Computer Hardware,ALOT,"AstroNova, Inc.",0,6,0,0.0,65.0,[],United States,60580460.0
Technology,Computer Hardware,ANET,Arista Networks Inc,2,7,0,0.2222222222222222,63.0,[],United States,85929033728.0
Technology,Computer Hardware,BTCT,BTC Digital Ltd.,1,4,0,0.0,46.0,[],China,18441890.0
Technology,Computer Hardware,CAN,Canaan Inc.,1,2,0,0.3333333333333333,41.0,[],Singapore,261924208.0
Technology,Computer Hardware,CRCT,"Cricut, Inc.",1,9,0,0.1,56.0,[],United States,855575040.0
Technology,Computer Hardware,CRSR,"Corsair Gaming, Inc.",2,8,0,0.2,67.0,[],United States,595576384.0
Technology,Computer Hardware,DDD,3D Systems Corporation,1,8,0,0.1111111111111111,63.0,[],United States,237881456.0
Technology,Computer Hardware,DELL,Dell Technologies Inc.,5,5,0,0.5,59.0,[],United States,57924292608.0
Technology,Computer Hardware,EBON,Ebang International Holdings Inc.,1,1,0,0.5,50.0,[],China,20412016.0
Technology,Computer Hardware,HPQ,HP Inc.,4,6,0,0.4,58.0,[],United States,21875423232.0
Technology,Computer Hardware,IONQ,"IonQ, Inc.",3,7,0,0.0,44.0,[],United States,5739545600.0
Technology,Computer Hardware,KTCC,Key Tronic Corporation,0,10,0,0.0,51.0,[],United States,25720942.0
Technology,Consumer Electronics,AAPL,Apple Inc.,4,6,0,0.4,63.0,[],United States,2880187138048.0
Technology,Consumer Electronics,AXIL,"AXIL Brands, Inc.",1,2,0,0.3333333333333333,56.0,[],United States,38436136.0
Technology,Consumer Electronics,FEBO,Fenbo Holdings Limited,1,2,0,0.3333333333333333,55.0,[],Hong Kong,13385625.0
Technology,Consumer Electronics,GPRO,"GoPro, Inc.",1,9,0,0.1,49.0,[],United States,79186288.0
Technology,Consumer Electronics,KOSS,Koss Corporation,1,3,0,0.25,70.0,[],United States,41441036.0
Technology,Consumer Electronics,LPL,"LG Display Co., Ltd.",3,7,0,0.25,63.0,[],South Korea,2857213440.0
Technology,Electronic Components,ALNT,Allient Inc.,0,10,0,0.0,71.0,[],United States,345240960.0
Technology,Electronic Components,APH,Amphenol Corporation,2,8,0,0.2,54.0,[],United States,77541801984.0
Technology,Electronic Components,BELFA,Bel Fuse Inc.,3,7,0,0.3,70.0,[],United States,881023360.0
Technology,Electronic Components,BELFB,Bel Fuse Inc.,3,7,0,0.3,70.0,[],United States,856179968.0
Technology,Electronic Components,BHE,"Benchmark Electronics, Inc.",1,9,0,0.1,59.0,[],United States,1268399360.0
Technology,Electronic Components,CLS,Celestica Inc.,1,9,0,0.1,61.0,[],Canada,9461315584.0
Technology,Electronic Components,CPSH,CPS Technologies Corporation,0,6,0,0.0,53.0,[],United States,20772180.0
Technology,Electronic Components,CTS,CTS Corporation,0,5,0,0.0,62.0,[],United States,1110492160.0
Technology,Electronic Components,DAIO,Data I/O Corporation,0,2,0,0.0,57.0,[],United States,18387062.0
Technology,Electronic Components,DAKT,"Daktronics, Inc.",1,2,0,0.3333333333333333,61.0,[],United States,608209088.0
Technology,Electronic Components,FLEX,Flex Ltd.,2,8,0,0.2,56.0,[],United States,11742106624.0
Technology,Electronic Components,FN,Fabrinet,0,7,0,0.0,57.0,[],Cayman Islands,6242756096.0
Technology,Electronic Components,GAUZ,Gauzy Ltd.,2,8,0,0.2,44.0,[],Israel,166236272.0
Technology,Electronic Components,GLW,Corning Incorporated,2,8,0,0.0,64.0,[],United States,34579521536.0
Technology,Electronic Components,HOLO,MicroCloud Hologram Inc.,1,3,0,0.25,47.0,[],China,251634288.0
Technology,Electronic Components,IMTE,Integrated Media Technology Limited,1,1,0,0.5,55.0,[],Malaysia,4220659.0
Technology,Electronic Components,JBL,Jabil Inc.,2,8,0,0.2,59.0,[],United States,14085273600.0
Technology,Electronic Components,KN,Knowles Corporation,1,9,0,0.1,57.0,[],United States,1243878400.0
Technology,Electronic Components,KOPN,Kopin Corporation,1,6,0,0.1428571428571428,50.0,[],United States,142421728.0
Technology,Electronic Components,KULR,"KULR Technology Group, Inc.",0,5,0,0.0,52.0,[],United States,329892416.0
Technology,Electronic Components,LFUS,"Littelfuse, Inc.",2,8,0,0.2,55.0,[],United States,3741810688.0
Technology,Electronic Components,LINK,"Interlink Electronics, Inc.",0,4,0,0.0,59.0,[],United States,58514496.0
Technology,Electronic Components,LPTH,"LightPath Technologies, Inc.",0,3,0,0.0,49.0,[],United States,81949272.0
Technology,Electronics & Computer Distribution,ARW,"Arrow Electronics, Inc.",3,7,0,0.3,61.0,[],United States,5278016512.0
Technology,Electronics & Computer Distribution,AVT,"Avnet, Inc.",2,8,0,0.2,63.0,[],United States,4051442944.0
Technology,Electronics & Computer Distribution,CLMB,"Climb Global Solutions, Inc.",0,6,0,0.0,60.0,[],United States,484877248.0
Technology,Electronics & Computer Distribution,CNXN,"PC Connection, Inc.",1,9,0,0.1,65.0,[],United States,1543155200.0
Technology,Electronics & Computer Distribution,IZM,ICZOOM Group Inc.,1,1,0,0.5,56.0,[],China,20472340.0
Technology,Information Technology Services,ACN,Accenture plc,4,6,0,0.4,56.0,[],Ireland,175513157632.0
Technology,Information Technology Services,APLD,Applied Digital Corporation,3,6,0,0.3333333333333333,46.0,[],United States,914602304.0
Technology,Information Technology Services,ARBB,ARB IOT Group Limited,0,2,0,0.0,51.0,[],Singapore,17845312.0
Technology,Information Technology Services,ASGN,ASGN Incorporated,5,5,0,0.5,56.0,[],United States,2523659264.0
Technology,Information Technology Services,AUR,"Aurora Innovation, Inc.",3,7,0,0.0,47.0,[],United States,10398560256.0
Technology,Information Technology Services,BR,"Broadridge Financial Solutions, Inc.",4,6,0,0.4,62.0,[],United States,27139045376.0
Technology,Information Technology Services,CACI,CACI International Inc,2,8,0,0.2,62.0,[],United States,9495751680.0
Technology,Information Technology Services,CDW,CDW Corporation,5,5,0,0.5,59.0,[],United States,19734745088.0
Technology,Information Technology Services,CLPS,CLPS Incorporation,1,4,0,0.2,60.0,[],Hong Kong,28545924.0
Technology,Information Technology Services,CLVT,Clarivate Plc,1,9,0,0.1,63.0,[],United Kingdom,2266665216.0
Technology,Information Technology Services,CNDT,Conduent Incorporated,1,9,0,0.1,68.0,[],United States,321232544.0
Technology,Information Technology Services,CNXC,Concentrix Corporation,4,6,0,0.4,51.0,[],United States,2958445056.0
Technology,Information Technology Services,CSPI,CSP Inc.,0,4,0,0.0,54.0,[],United States,145637248.0
Technology,Information Technology Services,CTLP,"Cantaloupe, Inc.",3,5,0,0.375,48.0,[],United States,543012224.0
Technology,Information Technology Services,CTM,"Castellum, Inc.",2,6,0,0.25,67.0,[],United States,76139552.0
Technology,Information Technology Services,CTSH,Cognizant Technology Solutions Corporation,1,9,0,0.1,53.0,[],United States,33856462848.0
Technology,Information Technology Services,CYCU,"Cycurion, Inc.",1,4,0,0.2,58.0,[],United States,5118101.0
Technology,Information Technology Services,DMRC,Digimarc Corporation,1,6,0,0.1428571428571428,48.0,[],United States,238537456.0
Technology,Information Technology Services,DTST,Data Storage Corporation,0,6,0,0.0,71.0,[],United States,25396806.0
Technology,Information Technology Services,DXC,DXC Technology Company,1,9,0,0.1,57.0,[],United States,2550980352.0
Technology,Information Technology Services,EPAM,"EPAM Systems, Inc.",1,9,0,0.1,64.0,[],United States,8187553280.0
Technology,Information Technology Services,EXLS,"ExlService Holdings, Inc.",2,8,0,0.2,59.0,[],United States,7211210752.0
Technology,Information Technology Services,FI,"Fiserv, Inc.",2,8,0,0.2,65.0,[],United States,116208533504.0
Technology,Information Technology Services,FIS,"Fidelity National Information Services, Inc.",5,5,0,0.5,50.0,[],United States,41421914112.0
Technology,Information Technology Services,G,Genpact Limited,3,7,0,0.3,54.0,[],Bermuda,8255660032.0
Technology,Information Technology Services,GDS,GDS Holdings Limited,4,3,0,0.5714285714285714,57.0,[],China,3938641664.0
Technology,Information Technology Services,GDYN,"Grid Dynamics Holdings, Inc.",1,9,0,0.1,40.0,[],United States,1072712320.0
Technology,Information Technology Services,GIB,CGI Inc.,3,7,0,0.3,58.0,[],Canada,23350798336.0
Technology,Information Technology Services,GLE,Global Engine Group Holding Limited,0,2,0,0.0,55.0,[],Hong Kong,33122998.0
Technology,Information Technology Services,GLOB,Globant S.A.,2,8,0,0.2,56.0,[],Luxembourg,4538412032.0
Technology,Information Technology Services,GMM,Global Mofy AI Limited,2,2,0,0.5,33.0,[],China,33991128.0
Technology,Information Technology Services,HCKT,"The Hackett Group, Inc.",0,4,0,0.0,67.0,[],United States,701680832.0
Technology,Information Technology Services,IBEX,IBEX Limited,2,8,0,0.2,62.0,[],United States,300775296.0
Technology,Information Technology Services,IBM,International Business Machines Corporation,3,7,0,0.3,61.0,[],United States,219817197568.0
Technology,Information Technology Services,III,"Information Services Group, Inc.",1,9,0,0.1,69.0,[],United States,174688288.0
Technology,Information Technology Services,INFY,Infosys Limited,1,9,0,0.1,60.0,[],India,70581280768.0
Technology,Information Technology Services,INGM,Ingram Micro Holding Corporation,2,8,0,0.2,54.0,[],United States,3672678656.0
Technology,Information Technology Services,INOD,Innodata Inc.,3,5,0,0.375,63.0,[],United States,960900800.0
Technology,Information Technology Services,IT,"Gartner, Inc.",2,8,0,0.2,67.0,[],United States,30316398592.0
Technology,Information Technology Services,JDZG,JIADE Limited,1,4,0,0.2,36.0,[],China,12172062.0
Technology,Information Technology Services,JFU,9F Inc.,1,1,0,0.5,43.0,[],China,12008766.0
Technology,Information Technology Services,JKHY,"Jack Henry & Associates, Inc.",2,8,0,0.2,59.0,[],United States,12394430464.0
Technology,Information Technology Services,JZ,Jianzhi Education Technology Group Company Limited,0,2,0,0.0,47.0,[],China,24377206.0
Technology,Information Technology Services,KD,"Kyndryl Holdings, Inc.",4,6,0,0.4,60.0,[],United States,6678318080.0
Technology,Information Technology Services,LDOS,"Leidos Holdings, Inc.",3,7,0,0.3,63.0,[],United States,17808924672.0
Technology,Scientific & Technical Instruments,ASTC,Astrotech Corporation,1,3,0,0.25,67.0,[],United States,9963629.0
Technology,Scientific & Technical Instruments,BKSY,BlackSky Technology Inc.,2,8,0,0.2,60.0,[],United States,208199856.0
Technology,Scientific & Technical Instruments,BMI,"Badger Meter, Inc.",3,5,0,0.375,51.0,[],United States,5885415424.0
Technology,Scientific & Technical Instruments,CGNX,Cognex Corporation,3,7,0,0.3,56.0,[],United States,3936158720.0
Technology,Scientific & Technical Instruments,COHR,Coherent Corp.,4,6,0,0.4,52.0,[],United States,8120271360.0
Technology,Scientific & Technical Instruments,ELSE,"Electro-Sensors, Inc.",1,1,0,0.5,59.0,[],United States,14382414.0
Technology,Scientific & Technical Instruments,ESE,ESCO Technologies Inc.,3,7,0,0.3,58.0,[],United States,3803933440.0
Technology,Scientific & Technical Instruments,FARO,"FARO Technologies, Inc.",3,7,0,0.3,44.0,[],United States,461611456.0
